Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,168.2256622314453,176.58999633789062,405.95001220703125,158.37283325195312,143.91314697265625,491.7062072753906,405.96063232421875,79.65083312988281,162.1300048828125,272.9833984375,168.50434510258808,180.32000732421875,407.6199951171875,158.8107420758396,144.3588550071628,508.14623244265294,409.3447990752087,84.0543851474842,167.97000122070312,280.9043154822176,165.42887079721268,176.17999267578125,403.8800048828125,156.42215263269097,142.295058412051,482.8186166545257,403.6979086365787,79.15699208262093,157.50999450683594,272.4573244293558,165.75730653407012,179.94000244140625,407.1000061035156,156.74063729958468,143.53527018047288,506.2132815965154,406.45684392489727,83.92242471814481,162.83999633789062,280.47750700782643,48251800,34185100,2506900,22779100,9756300,37772700,15065300,512208000,181178000,8807200
2024-04-25,169.09158325195312,173.6699981689453,404.9100036621094,155.25772094726562,142.25631713867188,439.775634765625,396.0165710449219,82.6048583984375,170.17999267578125,273.12237548828125,169.80820075027214,173.9199981689453,406.1400146484375,155.74539489675468,144.9305211590982,444.1496617636814,396.8601368410158,83.29562566305763,170.8800048828125,274.1745235016619,167.3597550998357,166.32000732421875,400.3500061035156,150.15212564884374,141.78154276625745,412.99333588695123,385.08998167747234,78.19730258611348,158.36000061035156,268.4869446699591,168.73327450279362,169.67999267578125,404.8500061035156,150.60994355919925,144.72704220392302,419.8682490278648,391.04452101034235,78.84208734175279,158.9600067138672,270.94859055892607,50558300,49249400,2670200,57109700,7642700,82890700,40586500,424641000,126427500,8064600
2024-04-26,168.5043487548828,179.6199951171875,402.1000061035156,171.1318359375,141.59744262695312,441.6787109375,403.2414245605469,87.7061767578125,168.2899932861328,272.4870910644531,170.53475474394267,180.82000732421875,404.75,173.87871320868138,142.60510918149424,444.81725504370945,409.87080464048637,88.30198162324554,172.1199951171875,274.72042917982253,168.38490238817732,176.1300048828125,401.4100036621094,168.84277660691075,141.41334614475548,430.3898768860217,402.6856699602139,83.35960564687717,166.3699951171875,271.8021982857462,169.081624768213,177.8000030517578,403.9200134277344,173.5403194325108,142.1400334474361,439.85534570558576,409.04710666417816,83.79046380504667,168.85000610351562,272.97348307452376,44838400,43919800,3023100,64665300,6183000,32691400,29694700,551011000,109815700,6840600
2024-04-29,172.68460083007812,180.9600067138672,400.9599914550781,165.3594207763672,142.25631713867188,431.0474548339844,399.2022705078125,87.7281723022461,194.0500030517578,269.826904296875,175.20270935632288,183.52999877929688,404.8699951171875,168.74325204452023,142.64387779630187,438.1615160803969,403.24144058813954,87.96308807915567,198.8699951171875,272.4374328628513,172.28648678772151,179.38999938964844,400.0799865722656,164.4239062306873,141.4521147288228,427.00221505307695,396.1654576473054,85.23798574736955,184.5399932861328,269.0824583693114,172.55520693212748,182.75,402.6600036621094,168.25557809024173,141.5974462793112,437.9622309022969,402.179540393514,87.56622296271497,188.4199981689453,270.3033605954854,68169400,54063900,2363600,45610000,6149600,21502600,19582100,388971000,243869700,4128600
2024-04-30,169.5294952392578,175.0,396.7300109863281,162.00546264648438,140.0956268310547,428.6064147949219,386.380126953125,86.37361907958984,183.27999877929688,266.6208190917969,174.16759809934044,182.99000549316406,400.6000061035156,167.3001564313842,142.31445379470978,438.0220473247672,399.112934090919,88.78982495986544,190.9499969482422,270.06512354124806,169.2010443307548,174.8000030517578,396.3699951171875,161.82632640780892,140.03749420921076,428.1580383096976,386.2213658866136,86.27165520822136,182.83999633789062,266.5910424656695,172.51539602156524,181.08999633789062,400.5799865722656,164.8219988264117,142.31445379470978,429.48319059523675,398.44799719369325,87.21134125053536,186.97999572753906,268.5266140386965,65934800,94639800,3070500,33562900,8817700,18429500,28781400,363709000,127031800,6376400
2024-05-01,168.5043487548828,179.0,398.5799865722656,163.080322265625,146.48077392578125,437.5935974121094,391.9476318359375,83.01371765136719,179.99000549316406,265.3404235839844,171.89832652202932,185.14999389648438,402.32000732421875,166.3248050727695,147.12996092267227,448.3244387572749,398.6762601059751,85.9717451202874,185.86000061035156,268.9038349369009,168.31523926242042,176.55999755859375,396.3500061035156,162.31398182603573,143.03143391506273,425.55748979180964,387.35270744745037,81.22830132116862,179.00999450683594,264.7349250628265,168.78303163206596,181.63999938964844,396.6099853515625,163.51823108824746,144.1166303340743,427.0420944900981,389.635268755834,85.04905184528752,182.0,266.1642638601328,50383100,94645100,2605000,33493200,14470900,20344900,23562500,559863000,92829700,6119900
2024-05-02,172.21682739257812,184.72000122070312,400.6000061035156,165.82717895507812,145.2599334716797,440.0745544433594,394.8256530761719,85.78881072998047,180.00999450683594,265.62823486328125,172.6049939419865,185.10000610351562,401.55999755859375,165.9366561572897,147.59502536002142,442.3462657809091,396.89981398666424,86.20867093085921,184.60000610351562,267.4744766299644,170.08688513916925,179.91000366210938,397.8800048828125,163.1101731735162,144.50417992196998,430.7087280659752,391.6598205584853,83.17266601309362,176.02000427246094,264.6753524984426,171.69926693100732,180.85000610351562,401.0,164.00588469256783,147.3140313468405,437.24488105143956,394.64702416400013,84.42125626969049,182.86000061035156,267.3553701208076,94214900,54303500,2672200,24294500,8459800,15221300,17709400,377898000,89148000,5061700
2024-05-03,182.51817321777344,186.2100067138672,400.8699951171875,166.44424438476562,144.63014221191406,450.3171691894531,403.5788269042969,88.75983428955078,181.19000244140625,266.5017395019531,186.12115543095717,187.8699951171875,404.5,167.16081969689057,145.23086559506507,452.5191579879948,404.06510458639696,89.25166943381491,184.77999877929688,267.45465221743143,181.80155578938326,185.4199981689453,399.2099914550781,162.27417880581723,143.22521651466332,442.2366626961111,398.815177316325,87.01140828668458,178.4199981689453,264.52648575565934,185.7727942523785,186.99000549316406,404.5,166.7627138644963,145.23086559506507,444.30908875789413,399.2320083912343,87.76016278941914,182.10000610351562,267.00797248882685,163224100,39172000,4119100,34662400,6532700,16489100,17446700,398341000,75491500,3862000
2024-05-06,180.85601806640625,188.6999969482422,404.9200134277344,167.3001708984375,143.9615936279297,463.9873352050781,410.4067077636719,92.10973358154297,184.75999450683594,270.6507873535156,183.33430600969174,188.75,405.1499938964844,167.33997389285673,145.38590185083612,464.46560144352185,410.7937370714025,92.18970913389045,187.55999755859375,270.7599582213479,179.57207221815372,184.8000030517578,399.260009765625,165.2400128584101,143.3124214449946,451.6921923874553,403.29101993493754,89.02574784622284,182.1999969482422,267.5737379846837,181.49300962933657,186.27999877929688,403.9599914550781,166.6632166844255,145.21148921920968,453.9240406868875,405.66292597330005,89.36063689142837,183.8000030517578,267.65313222569046,78569700,34725300,3918900,21871300,5042800,15094600,16996600,376203000,84390300,3958700
2024-05-07,181.54278564453125,188.75999450683594,406.1400146484375,170.43515014648438,144.09722900390625,466.53802490234375,406.238525390625,90.52425384521484,177.80999755859375,274.4127197265625,184.0310366275269,189.94000244140625,407.260009765625,170.94271797332505,145.07582911518682,469.8160748777237,411.52815821970637,91.75084815179432,183.25999450683594,275.82221751574315,180.46787458450643,187.30999755859375,403.6099853515625,167.58875812637166,143.8356174710829,459.63322146185084,405.99041958064737,88.98176145323684,177.39999389648438,270.8095961524408,182.58785409480518,188.9199981689453,406.92999267578125,167.69823532661383,144.73671729103486,464.59513103388576,411.5182242956741,91.06807385977748,182.39999389648438,271.69301996718076,77305800,34048900,3084200,28039700,7333500,13406800,20018200,437342000,75045900,6377100
2024-05-08,181.8811798095703,188.0,406.3699951171875,168.57406616210938,144.32008361816406,470.88214111328125,407.429443359375,90.3823013305664,174.72000122070312,275.1373291015625,182.20963072654146,188.42999267578125,407.2300109863281,169.34039143777946,145.07583716872847,473.85128958022693,409.1066410493604,91.16404211729393,176.05999755859375,276.48724336236,180.5972339353124,186.38999938964844,403.75,167.93711199783866,144.0778545369706,461.31703030002865,403.6284454091321,89.39062281924463,170.14999389648438,272.88415002291373,181.9906634485607,187.44000244140625,406.4700012207031,168.19586940682248,144.48479761923682,461.8152128381496,405.07740513834375,89.45360566200054,171.58999633789062,275.7427973325297,45057100,26136400,2398100,19569100,7735100,11683900,11792300,325721000,79969500,9029700
2024-05-09,183.7025909423828,189.5,408.82000732421875,169.15130615234375,145.192138671875,473.6919250488281,409.1959228515625,88.71784973144531,171.97000122070312,276.4773254394531,183.79216432803474,191.6999969482422,408.8699951171875,169.87782842770906,145.43436778892217,474.34949927894843,409.5928860565961,91.04208295679378,175.6199951171875,276.7254741047775,181.25414542501753,187.44000244140625,405.4599914550781,167.37976174414283,144.26197235723737,465.93023214661764,406.0003190785622,88.20202038816478,171.3699951171875,274.3531583243156,181.70202754035518,188.8800048828125,406.25,168.58401102643612,144.34917129109627,468.29161264745665,407.45918232898305,90.4992620554592,175.00999450683594,274.7501901305176,48983000,43368400,2356600,15346700,6546200,9437700,14689700,378013000,65950300,8948800
2024-05-10,182.43682861328125,187.47999572753906,412.04998779296875,167.84751892089844,145.25025939941406,474.4690856933594,411.59759521484375,89.84846496582031,168.47000122070312,278.6610412597656,184.46998840191682,189.88999938964844,412.3800048828125,169.0418211972959,145.42465725284984,475.76434819594465,412.23276061100023,91.3709671405494,173.05999755859375,278.94890221977596,181.51991222172592,186.92999267578125,409.20001220703125,165.39923266388908,144.55263841668938,467.89306977309053,408.67986853475014,89.1976779043831,167.75,277.1721491302878,184.28062242398164,189.16000366210938,409.8500061035156,167.2304738812949,145.33745832613195,475.35583484503064,409.8112455392715,90.27532660859313,173.0500030517578,277.47985108038614,50759500,34141800,3084500,29799900,5710600,10750000,13402300,335325000,72627200,8986400
2024-05-13,185.65602111816406,186.57000732421875,411.2200012207031,168.335205078125,146.51953125,466.3088684082031,410.5852966308594,90.36931610107422,171.88999938964844,277.3210144042969,186.47328168344126,188.30999755859375,414.29998779296875,168.474538328996,147.27528481828196,471.62945471547624,415.1802205470415,90.96811842024397,175.39999389648438,280.0605548483829,184.00157793065927,185.36000061035156,410.19000244140625,163.2196626015956,145.05647288770854,461.16762053219,407.70727562461724,88.49992744150495,169.0,277.0331534942896,184.81883849593646,188.0,414.05999755859375,163.47842001430308,145.37620227202845,471.0316295379581,414.84280031878484,90.44828491109924,170.0,279.37566216446567,72044800,24898600,2710300,31327600,5628500,14668800,15440200,289680000,67018900,10528400
2024-05-14,186.8021697998047,187.07000732421875,410.239990234375,169.52947998046875,146.67457580566406,470.1349182128906,413.40380859375,91.32598876953125,177.5500030517578,275.6832580566406,187.66926595480425,187.72000122070312,411.55999755859375,170.43515363864887,147.47877822712726,470.82241262247226,414.3267549073316,91.62089001998181,179.49000549316406,277.9165962594108,185.6659889969534,183.4499969482422,408.1700134277344,167.99681433185833,146.0157049367881,458.4076805354275,408.43175863614476,88.904779793576,174.07000732421875,272.23895303892715,186.8819036535792,183.82000732421875,410.45001220703125,168.9622000666333,147.12996771642628,461.68573050507666,408.8981987547859,89.5695622301617,174.5,277.3706812598133,52393600,38698200,2672400,25127100,8254200,10478600,15109300,296507000,86407400,18526100
2024-05-15,189.08450317382812,185.99000549316406,412.760009765625,171.6891632080078,147.92446899414062,479.7896728515625,420.6317443847656,94.59891510009766,173.99000549316406,279.4154052734375,190.0113806876588,186.72000122070312,413.3999938964844,171.82849645723252,148.19576441068125,480.74617486177766,421.35753100749633,94.83084115497488,180.0,279.6437129571399,186.74236879853999,182.72999572753906,410.1000061035156,169.69867954126346,146.59705822146043,469.48726106394446,414.85536761085484,91.56891243129687,173.11000061035156,275.01821806611326,187.28056849688068,185.97000122070312,410.510009765625,169.81811888787405,147.100898902675,473.2535200362329,415.48172683662517,92.44162678413252,179.89999389648438,275.09761231302633,70400000,75459900,2854600,26948400,5548000,13100500,22239500,417735000,79663000,21288400
2024-05-16,189.2041015625,183.6300048828125,413.1199951171875,173.35121154785156,149.4844207763672,471.5098876953125,418.5538635253906,94.3280029296875,174.83999633789062,278.28173828125,190.45989075478766,187.30999755859375,416.3399963378906,174.28674128104558,149.5813183300126,475.9536677204274,422.9582516726133,95.78752238437566,175.7899932861328,280.80760306962935,189.02471179656044,183.4600067138672,412.9100036621094,171.86831096693263,147.59503675620874,471.0316214801493,417.9175827662757,94.07208269713682,171.42999267578125,277.70498130003926,189.83199615864385,185.60000610351562,413.79998779296875,172.46544694250113,148.24420896905852,473.27344305250324,419.35917390202644,94.87882442022669,174.10000610351562,280.1711522719471,52845200,38834500,3549700,27867900,7591000,16608200,17530100,323952000,59812200,10341500
2024-05-17,189.2340087890625,184.6999969482422,416.94000244140625,175.22227478027344,149.83322143554688,470.1947021484375,417.7783508300781,92.4486083984375,177.4600067138672,278.5403137207031,190.17086260921994,185.3000030517578,417.3299865722656,175.43128224723478,150.0463842119812,471.0814513592593,420.4726906446292,94.70886703782735,179.6300048828125,279.34580093658104,188.5463175718117,183.35000610351562,413.70001220703125,172.86355649440316,148.93213634065714,466.7173973529921,415.61097317740536,91.77583301886031,172.75,276.5514504029511,188.87521403256983,183.75999450683594,413.9800109863281,173.3512152736709,150.0463842119812,469.1186107116518,420.09488474644235,94.33799437588382,173.5500030517578,278.49057392917183,41282900,33175700,2988700,24479300,6521800,10807300,15352200,359691000,77445800,6177800
2024-05-20,190.40008544921875,183.5399932861328,413.0,176.07818603515625,147.7527618408203,467.1358337402344,422.8786315917969,94.74887084960938,174.9499969482422,276.989013671875,191.27714266640717,186.6699981689453,417.2799987792969,177.91938952957375,149.82346406073512,471.4800016099991,424.30034916156967,95.16873108150425,177.75,278.70936108700545,188.37688635675946,183.27999877929688,412.6199951171875,175.24218652700162,147.74298481646187,465.3423886311172,417.5595849948594,93.40931459730984,173.52000427246094,276.63100247980094,188.69582178398366,184.33999633789062,417.0400085449219,175.35166373779703,149.54021353035077,468.2418148692893,417.77831310874586,93.71921034558147,177.55999755859375,277.66521994311296,44361300,30511800,3287900,22554400,7742300,11745100,16272100,318764000,61727400,5460900
2024-05-21,191.70570373535156,183.14999389648438,414.3699951171875,177.00375366210938,147.72344970703125,462.941162109375,426.5572814941406,95.35466766357422,186.60000610351562,274.4134521484375,192.08442053272114,183.25999450683594,415.70001220703125,177.3023140421263,149.04205125035722,468.9891060973983,430.46453247000767,95.36866300361463,186.8800048828125,276.87962345333244,190.28048580582154,180.75,412.55999755859375,174.9734519608894,147.28390095525646,460.5897244545208,422.3915253519068,93.14939104451075,174.7100067138672,273.3494028979425,190.44991454290118,182.3000030517578,413.5899963378906,176.05826183810862,148.25088734356174,465.4221016970654,424.36004826198655,93.56825212335475,175.50999450683594,276.4520250864545,42309400,50839100,2731900,16989400,5492400,11742200,21453300,328946000,115266500,6578200
2024-05-22,190.26055908203125,183.1300048828125,413.989990234375,175.54075622558594,149.93089294433594,466.0796813964844,428.0286865234375,94.91881561279297,180.11000061035156,274.04547119140625,192.17414127105863,185.22000122070312,417.260009765625,176.30708148924128,150.49740885599314,471.9980927279,429.9077641693655,95.98846392246197,183.8000030517578,276.53155041109176,189.63267965869522,181.97000122070312,412.9599914550781,174.37632512413728,146.82483990566277,463.9574187949519,424.6583193119375,93.21837781672151,178.1199951171875,273.5880411123252,191.6259804985601,183.8800048828125,414.95001220703125,175.79951363051288,147.33273838866648,466.16935060979057,427.60118209872775,95.42765114316352,182.85000610351562,273.99576174607125,34648500,28148800,2664400,17880000,6609800,10078600,18073700,548648000,88313500,4202500
2024-05-23,186.25401306152344,181.0500030517578,405.8800048828125,172.72422790527344,146.21925354003906,464.0869140625,424.5290832519531,103.76490783691406,173.74000549316406,272.7030334472656,190.36020743395642,184.75999450683594,413.25,177.40186161179759,149.28624336121663,472.6357128547539,431.090897164325,106.2850758370863,181.89999389648438,275.8951509109638,186.0048504863481,180.0800018310547,404.8699951171875,172.12707671457434,145.90670175714197,459.86233595978376,422.9582395726222,101.48664948420172,173.25999450683594,271.5097031919294,190.34027016979292,183.66000366210938,413.25,176.22748350592448,149.19833956952684,471.16111203373316,430.46453792464195,101.99448585081109,181.8000030517578,273.70738889206376,51005900,33670200,3392300,21024900,8000400,11747900,17211700,835065000,71975500,6115900
2024-05-24,189.3436279296875,180.75,407.4100036621094,174.15737915039062,143.552734375,476.4817199707031,427.6707763671875,106.43402862548828,179.24000549316406,272.9615173339844,189.94162421863646,182.44000244140625,407.9599914550781,174.93366658897898,146.32669665664253,478.10579995092274,428.565562226306,106.44002335978084,180.0800018310547,273.7073410262279,187.41012383078694,180.3000030517578,405.5,172.82374351187994,143.34761062347013,464.60503458401325,421.95405016489985,102.96616635990915,173.72999572753906,271.827881102549,188.1875250894915,181.64999389648438,406.8999938964844,174.1474170125974,146.05320825726932,465.92024381535487,424.71796179341015,104.41468788795488,174.83999633789062,273.47864118309855,36294600,27434100,2067700,16572500,9517000,12012300,11845800,429494000,65479700,4339700
2024-05-28,189.35360717773438,182.14999389648438,403.8999938964844,175.56065368652344,141.02294921875,478.1755676269531,427.8298645019531,113.86358642578125,176.75,269.4710998535156,192.35351928350596,182.24000549316406,408.239990234375,176.42652440990983,143.3769017102676,479.1121228771075,428.3269711402922,114.90124747385036,178.25,272.9317025783053,188.4665889665476,179.49000549316406,401.8699951171875,173.54031397559726,140.79828633921184,473.11401572762514,424.13138989907134,109.84690852832622,173.16000366210938,268.7252761148771,190.868504773859,179.92999267578125,408.239990234375,173.61993514476987,143.3769017102676,474.8476813275343,427.14385491376675,110.2077900069521,176.39999389648438,272.7030027209493,52280100,29927000,3315400,20572200,10499800,10175800,15718000,652728000,59736600,6212100
2024-05-29,189.652587890625,182.02000427246094,404.0899963378906,175.06301879882812,141.08155822753906,472.6357727050781,426.6864929199219,114.78727722167969,176.19000244140625,267.3628845214844,191.6060292626522,184.0800018310547,405.8699951171875,175.99854847921964,142.0387676014009,478.10583822576746,428.44623936333835,115.45405793078952,178.14999389648438,269.6302178653023,188.8752018363686,181.5500030517578,401.5799865722656,173.88864081616407,140.36853598300928,471.97819844341495,423.2266200569052,110.86457027293942,173.92999267578125,266.76624979694935,188.97487295416659,181.6999969482422,403.0,174.59525395863238,140.47597891607538,472.9347005033955,423.2266200569052,113.01286640628571,174.19000244140625,267.5021195223067,53068000,32009300,3426800,23388700,8263800,9226200,15517100,557442000,54782600,5469700
